compound_id,drug,disease_id,disease,metapath,treatment,path_count,DWPC
DB00246,Ziprasidone,DOID:14330,Parkinson's disease,CtGaD,0,7,0.022352955
DB00502,Haloperidol,DOID:14330,Parkinson's disease,CtGaD,0,7,0.024665872999999998
DB01100,Pimozide,DOID:14330,Parkinson's disease,CtGaD,0,7,0.02587309
DB01186,Pergolide,DOID:14330,Parkinson's disease,CtGaD,1,6,0.022077152000000003
DB00248,Cabergoline,DOID:14330,Parkinson's disease,CtGaD,1,6,0.026229371
DB00674,Galantamine,DOID:10652,Alzheimer's disease,CtGaD,1,6,0.064106675
DB00268,Ropinirole,DOID:14330,Parkinson's disease,CtGaD,1,6,0.023946033999999998
DB00850,Perphenazine,DOID:14330,Parkinson's disease,CtGaD,0,6,0.024993698999999998
DB00714,Apomorphine,DOID:14330,Parkinson's disease,CtGaD,1,5,0.021486499
DB01037,Selegiline,DOID:14330,Parkinson's disease,CtGaD,1,5,0.042301948
DB00915,Amantadine,DOID:14330,Parkinson's disease,CtGaD,1,5,0.038063461
DB01104,Sertraline,DOID:14330,Parkinson's disease,CtGaD,1,5,0.039210526
DB00413,Pramipexole,DOID:14330,Parkinson's disease,CtGaD,1,5,0.022147776
DB05271,Rotigotine,DOID:14330,Parkinson's disease,CtGaD,1,5,0.027141365
DB01235,L-DOPA,DOID:14330,Parkinson's disease,CtGaD,1,5,0.032018636
DB00502,Haloperidol,DOID:11119,Gilles de la Tourette syndrome,CtGaD,1,4,0.038837578
DB00215,Citalopram,DOID:14330,Parkinson's disease,CtGaD,1,4,0.022526296
DB01186,Pergolide,DOID:11119,Gilles de la Tourette syndrome,CtGaD,1,4,0.044281652000000005
DB00734,Risperidone,DOID:11119,Gilles de la Tourette syndrome,CtGaD,1,4,0.039606712999999995
DB00334,Olanzapine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,1,4,0.03171075
DB00246,Ziprasidone,DOID:11119,Gilles de la Tourette syndrome,CtGaD,1,4,0.033962477000000005
DB00413,Pramipexole,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,4,0.049508392000000005
DB01224,Quetiapine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,4,0.033962477000000005
DB00246,Ziprasidone,DOID:10652,Alzheimer's disease,CtGaD,0,4,0.014501668999999998
DB00244,Mesalazine,DOID:10652,Alzheimer's disease,CtGaD,0,4,0.041695195
DB01200,Bromocriptine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,4,0.041292853
DB00163,Vitamin E,DOID:14330,Parkinson's disease,CtGaD,0,4,0.065500688
DB00268,Ropinirole,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,4,0.048030195
DB00248,Cabergoline,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,4,0.043214467
DB00850,Perphenazine,DOID:10652,Alzheimer's disease,CtGaD,0,4,0.021680356
DB00714,Apomorphine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,4,0.048030195
DB01100,Pimozide,DOID:10652,Alzheimer's disease,CtGaD,0,4,0.020716298
DB00502,Haloperidol,DOID:10652,Alzheimer's disease,CtGaD,1,3,0.009579145
DB00989,Rivastigmine,DOID:10652,Alzheimer's disease,CtGaD,1,3,0.05020445900000001
DB00843,Donepezil,DOID:10652,Alzheimer's disease,CtGaD,1,3,0.023026714
DB01100,Pimozide,DOID:11119,Gilles de la Tourette syndrome,CtGaD,1,3,0.02683498
DB01224,Quetiapine,DOID:10652,Alzheimer's disease,CtGaD,1,3,0.008376719
DB01104,Sertraline,DOID:10652,Alzheimer's disease,CtGaD,0,3,0.019311911
DB00334,Olanzapine,DOID:10652,Alzheimer's disease,CtGaD,0,3,0.007821339
DB00503,Ritonavir,DOID:14330,Parkinson's disease,CtGaD,0,3,0.013633345
DB05271,Rotigotine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,3,0.050424962000000004
DB01014,Balsalazide,DOID:10652,Alzheimer's disease,CtGaD,0,3,0.037300416
DB01235,L-DOPA,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,3,0.046031482
DB00795,Sulfasalazine,DOID:10652,Alzheimer's disease,CtGaD,0,3,0.019261852
DB00945,Acetylsalicylic acid,DOID:10652,Alzheimer's disease,CtGaD,0,3,0.023986967
DB00850,Perphenazine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,1,2,0.017773953000000002
DB00268,Ropinirole,DOID:10652,Alzheimer's disease,CtGaD,1,2,0.004773987
DB00810,Biperiden,DOID:14330,Parkinson's disease,CtGaD,1,2,0.011732383999999998
DB01037,Selegiline,DOID:10652,Alzheimer's disease,CtGaD,1,2,0.009790648
DB01175,Escitalopram,DOID:14330,Parkinson's disease,CtGaD,1,2,0.011569262
DB00244,Mesalazine,DOID:8778,Crohn's disease,CtGaD,1,2,0.026160347
DB01043,Memantine,DOID:14330,Parkinson's disease,CtGaD,1,2,0.015330996999999999
DB00245,Benzatropine,DOID:14330,Parkinson's disease,CtGaD,1,2,0.014935853
DB00163,Vitamin E,DOID:10652,Alzheimer's disease,CtGaD,1,2,0.023174489
DB01175,Escitalopram,DOID:10652,Alzheimer's disease,CtGaD,0,2,0.014033008999999999
DB00945,Acetylsalicylic acid,DOID:9206,Barrett's esophagus,CtGaD,0,2,0.049260549
DB00795,Sulfasalazine,DOID:9206,Barrett's esophagus,CtGaD,0,2,0.03512485
DB00158,Folic Acid,DOID:14330,Parkinson's disease,CtGaD,0,2,0.026193867000000003
DB00701,Amprenavir,DOID:14330,Parkinson's disease,CtGaD,0,2,0.008744803
DB00338,Omeprazole,DOID:14330,Parkinson's disease,CtGaD,0,2,0.006773695
DB01601,Lopinavir,DOID:14330,Parkinson's disease,CtGaD,0,2,0.009915675
DB00674,Galantamine,DOID:14330,Parkinson's disease,CtGaD,0,2,0.015116425
DB00244,Mesalazine,DOID:9206,Barrett's esophagus,CtGaD,0,2,0.051417515999999996
DB00220,Nelfinavir,DOID:14330,Parkinson's disease,CtGaD,0,2,0.007011440999999999
DB01200,Bromocriptine,DOID:10652,Alzheimer's disease,CtGaD,0,2,0.00837858
DB01367,Rasagiline,DOID:10652,Alzheimer's disease,CtGaD,0,2,0.055819600999999996
DB00224,Indinavir,DOID:14330,Parkinson's disease,CtGaD,0,2,0.007276116
DB01232,Saquinavir,DOID:14330,Parkinson's disease,CtGaD,0,2,0.006183509
DB00763,Methimazole,DOID:14330,Parkinson's disease,CtGaD,0,2,0.013915967
DB00734,Risperidone,DOID:10652,Alzheimer's disease,CtGaD,0,2,0.003936731
DB00575,Clonidine,DOID:14330,Parkinson's disease,CtGaD,0,2,0.006183509
DB00843,Donepezil,DOID:14330,Parkinson's disease,CtGaD,0,2,0.008709971
DB00425,Zolpidem,DOID:10652,Alzheimer's disease,CtGaD,0,2,0.00920723
DB00575,Clonidine,DOID:8778,Crohn's disease,CtGaD,0,2,0.033939174
DB01014,Balsalazide,DOID:9206,Barrett's esophagus,CtGaD,0,2,0.06801898099999999
DB01186,Pergolide,DOID:10652,Alzheimer's disease,CtGaD,0,2,0.004401399
DB00945,Acetylsalicylic acid,DOID:8778,Crohn's disease,CtGaD,0,2,0.0112717
DB00215,Citalopram,DOID:10652,Alzheimer's disease,CtGaD,0,2,0.011860058
DB00915,Amantadine,DOID:10652,Alzheimer's disease,CtGaD,0,2,0.014542862
DB01075,Diphenhydramine,DOID:10652,Alzheimer's disease,CtGaD,0,2,0.010293996
DB00190,Carbidopa,DOID:14330,Parkinson's disease,CtGaD,1,1,0.048280455
DB00495,Zidovudine,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,1,0.008333333
DB00989,Rivastigmine,DOID:14330,Parkinson's disease,CtGaD,1,1,0.005070462
DB00745,Modafinil,DOID:14330,Parkinson's disease,CtGaD,1,1,0.00934947
DB00635,Prednisone,DOID:8778,Crohn's disease,CtGaD,1,1,0.008132501
DB00425,Zolpidem,DOID:14330,Parkinson's disease,CtGaD,1,1,0.002618375
DB00747,Scopolamine,DOID:14330,Parkinson's disease,CtGaD,1,1,0.006082766
DB01068,Clonazepam,DOID:14330,Parkinson's disease,CtGaD,1,1,0.010535659
DB01232,Saquinavir,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,1,0.008784105
DB01583,Liotrix,DOID:12361,Graves' disease,CtGaD,1,1,0.024014605
DB00795,Sulfasalazine,DOID:8778,Crohn's disease,CtGaD,1,1,0.006085806
DB01075,Diphenhydramine,DOID:14330,Parkinson's disease,CtGaD,1,1,0.0029274329999999997
DB00451,Levothyroxine,DOID:12361,Graves' disease,CtGaD,1,1,0.024753689
DB00810,Biperiden,DOID:10652,Alzheimer's disease,CtGaD,1,1,0.0038737579999999997
DB00313,Valproic Acid,DOID:10652,Alzheimer's disease,CtGaD,1,1,0.005013303
DB00494,Entacapone,DOID:14330,Parkinson's disease,CtGaD,1,1,0.041812101000000004
DB00413,Pramipexole,DOID:10652,Alzheimer's disease,CtGaD,1,1,0.002755417
DB01367,Rasagiline,DOID:14330,Parkinson's disease,CtGaD,1,1,0.017069719
DB00279,Liothyronine,DOID:12361,Graves' disease,CtGaD,1,1,0.024753689
DB01043,Memantine,DOID:10652,Alzheimer's disease,CtGaD,1,1,0.009221389
DB00736,Esomeprazole,DOID:9206,Barrett's esophagus,CtGaD,1,1,0.072168784
DB00323,Tolcapone,DOID:14330,Parkinson's disease,CtGaD,1,1,0.041812101000000004
DB00338,Omeprazole,DOID:9206,Barrett's esophagus,CtGaD,1,1,0.037267800000000004
DB00245,Benzatropine,DOID:10652,Alzheimer's disease,CtGaD,1,1,0.003536241
DB01014,Balsalazide,DOID:8778,Crohn's disease,CtGaD,1,1,0.011785113
DB00915,Amantadine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,1,0.011458731000000002
DB00334,Olanzapine,DOID:8778,Crohn's disease,CtGaD,0,1,0.0034454090000000004
DB00884,Risedronate,DOID:8778,Crohn's disease,CtGaD,0,1,0.016666667
DB00705,Delavirdine,DOID:14330,Parkinson's disease,CtGaD,0,1,0.003380308
DB00550,Propylthiouracil,DOID:14330,Parkinson's disease,CtGaD,0,1,0.041812101000000004
DB00625,Efavirenz,DOID:14330,Parkinson's disease,CtGaD,0,1,0.004140015
DB00701,Amprenavir,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.002887329
DB00158,Folic Acid,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.014580296000000001
DB00425,Zolpidem,DOID:12361,Graves' disease,CtGaD,0,1,0.031311215
DB00945,Acetylsalicylic acid,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,1,0.00931695
DB01583,Liotrix,DOID:14330,Parkinson's disease,CtGaD,0,1,0.003903243
DB00338,Omeprazole,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.002236515
DB00550,Propylthiouracil,DOID:8778,Crohn's disease,CtGaD,0,1,0.022821772999999997
DB00705,Delavirdine,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.002887329
DB00550,Propylthiouracil,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.017857143
DB01104,Sertraline,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,1,0.02192645
DB00625,Efavirenz,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.003536241
DB01601,Lopinavir,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.0032739229999999998
DB00884,Risedronate,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.013041013
DB01068,Clonazepam,DOID:12361,Graves' disease,CtGaD,0,1,0.040422604
DB00334,Olanzapine,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,1,0.005967624
DB00451,Levothyroxine,DOID:14330,Parkinson's disease,CtGaD,0,1,0.0040233709999999995
DB00884,Risedronate,DOID:9206,Barrett's esophagus,CtGaD,0,1,0.037267800000000004
DB00220,Nelfinavir,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.002315013
DB01583,Liotrix,DOID:8778,Crohn's disease,CtGaD,0,1,0.005218536
DB01043,Memantine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,1,0.013558154
DB00495,Zidovudine,DOID:8778,Crohn's disease,CtGaD,0,1,0.004811252
DB01583,Liotrix,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.010002001
DB00248,Cabergoline,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.002405125
DB00451,Levothyroxine,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.010309826
DB00451,Levothyroxine,DOID:8778,Crohn's disease,CtGaD,0,1,0.005379144000000001
DB00495,Zidovudine,DOID:14330,Parkinson's disease,CtGaD,0,1,0.003598613
DB00279,Liothyronine,DOID:14330,Parkinson's disease,CtGaD,0,1,0.0040233709999999995
DB05271,Rotigotine,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.002739161
DB00245,Benzatropine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,1,0.032274861
DB00503,Ritonavir,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.00204165
DB00224,Indinavir,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.002402403
DB01583,Liotrix,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,1,0.009038769
DB00279,Liothyronine,DOID:8778,Crohn's disease,CtGaD,0,1,0.005379144000000001
DB00279,Liothyronine,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.010309826
DB01232,Saquinavir,DOID:8778,Crohn's disease,CtGaD,0,1,0.005071505
DB00451,Levothyroxine,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,1,0.00931695
DB00238,Nevirapine,DOID:14330,Parkinson's disease,CtGaD,0,1,0.0038329090000000002
DB01232,Saquinavir,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.00204165
DB00635,Prednisone,DOID:14330,Parkinson's disease,CtGaD,0,1,0.006082766
DB00745,Modafinil,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,1,0.02795085
DB00714,Apomorphine,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.0026731470000000003
DB00763,Methimazole,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.002887329
DB01068,Clonazepam,DOID:8778,Crohn's disease,CtGaD,0,1,0.007172191
DB00163,Vitamin E,DOID:9206,Barrett's esophagus,CtGaD,0,1,0.046829290999999995
DB00709,Lamivudine,DOID:14330,Parkinson's disease,CtGaD,0,1,0.0036920990000000003
DB01235,L-DOPA,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.0025004999999999997
DB00238,Nevirapine,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.0032739229999999998
DB00279,Liothyronine,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,1,0.00931695
DB00843,Donepezil,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,1,0.014580296000000001
DB00575,Clonidine,DOID:10652,Alzheimer's disease,CtGaD,0,1,0.00204165
DB00215,Citalopram,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,1,0.021128856
DB01075,Diphenhydramine,DOID:8778,Crohn's disease,CtGaD,0,1,0.015214515
DB00313,Valproic Acid,DOID:8778,Crohn's disease,CtGaD,0,1,0.009787004
DB01068,Clonazepam,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,1,0.0124226
DB00945,Acetylsalicylic acid,DOID:14330,Parkinson's disease,CtGaD,0,1,0.0040233709999999995
DB00993,Azathioprine,DOID:14330,Parkinson's disease,CtGaD,0,1,0.034139437
DB00635,Prednisone,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,1,0.014085904
DB01175,Escitalopram,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,1,0.025
DB00220,Nelfinavir,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00687,Fludrocortisone,DOID:14330,Parkinson's disease,CtGaD,1,0,0.0
DB00787,Aciclovir,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00399,Zoledronate,DOID:5408,Paget's disease of bone,CtGaD,1,0,0.0
DB00657,Mecamylamine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,1,0,0.0
DB00224,Indinavir,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00424,Hyoscyamine,DOID:14330,Parkinson's disease,CtGaD,1,0,0.0
DB00190,Carbidopa,DOID:10652,Alzheimer's disease,CtGaD,1,0,0.0
DB00572,Atropine,DOID:14330,Parkinson's disease,CtGaD,1,0,0.0
DB01033,Mercaptopurine,DOID:8778,Crohn's disease,CtGaD,1,0,0.0
DB00282,Pamidronate,DOID:5408,Paget's disease of bone,CtGaD,1,0,0.0
DB00747,Scopolamine,DOID:10652,Alzheimer's disease,CtGaD,1,0,0.0
DB00387,Procyclidine,DOID:14330,Parkinson's disease,CtGaD,1,0,0.0
DB00424,Hyoscyamine,DOID:8778,Crohn's disease,CtGaD,1,0,0.0
DB00575,Clonidine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,1,0,0.0
DB00550,Propylthiouracil,DOID:12361,Graves' disease,CtGaD,1,0,0.0
DB00572,Atropine,DOID:8778,Crohn's disease,CtGaD,1,0,0.0
DB00649,Stavudine,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00387,Procyclidine,DOID:10652,Alzheimer's disease,CtGaD,1,0,0.0
DB00238,Nevirapine,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00980,Ramelteon,DOID:14330,Parkinson's disease,CtGaD,1,0,0.0
DB00630,Alendronate,DOID:5408,Paget's disease of bone,CtGaD,1,0,0.0
DB00996,Gabapentin,DOID:14330,Parkinson's disease,CtGaD,1,0,0.0
DB00916,Metronidazole,DOID:8778,Crohn's disease,CtGaD,1,0,0.0
DB00993,Azathioprine,DOID:8778,Crohn's disease,CtGaD,1,0,0.0
DB00709,Lamivudine,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00900,Didanosine,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00884,Risedronate,DOID:5408,Paget's disease of bone,CtGaD,1,0,0.0
DB01077,Etidronic acid,DOID:5408,Paget's disease of bone,CtGaD,1,0,0.0
DB00158,Folic Acid,DOID:8778,Crohn's disease,CtGaD,1,0,0.0
DB00509,Dextrothyroxine,DOID:12361,Graves' disease,CtGaD,1,0,0.0
DB00705,Delavirdine,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00376,Trihexyphenidyl,DOID:14330,Parkinson's disease,CtGaD,1,0,0.0
DB00763,Methimazole,DOID:12361,Graves' disease,CtGaD,1,0,0.0
DB01601,Lopinavir,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB01133,Tiludronate,DOID:5408,Paget's disease of bone,CtGaD,1,0,0.0
DB00985,Dimenhydrinate,DOID:14330,Parkinson's disease,CtGaD,1,0,0.0
DB00701,Amprenavir,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00945,Acetylsalicylic acid,DOID:13378,Kawasaki disease,CtGaD,1,0,0.0
DB01048,Abacavir,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00625,Efavirenz,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00503,Ritonavir,DOID:635,acquired immunodeficiency syndrome,CtGaD,1,0,0.0
DB00509,Dextrothyroxine,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00993,Azathioprine,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00850,Perphenazine,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00338,Omeprazole,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00705,Delavirdine,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00705,Delavirdine,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB01077,Etidronic acid,DOID:14330,Parkinson's disease,CtGaD,0,0,0.0
DB00424,Hyoscyamine,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB01048,Abacavir,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00916,Metronidazole,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00338,Omeprazole,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00282,Pamidronate,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB01232,Saquinavir,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00248,Cabergoline,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00734,Risperidone,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00268,Ropinirole,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00163,Vitamin E,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00268,Ropinirole,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00244,Mesalazine,DOID:14330,Parkinson's disease,CtGaD,0,0,0.0
DB00625,Efavirenz,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00215,Citalopram,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB01075,Diphenhydramine,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB01043,Memantine,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB01175,Escitalopram,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB00387,Procyclidine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,0,0.0
DB01232,Saquinavir,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB01048,Abacavir,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00787,Aciclovir,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00810,Biperiden,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,0,0.0
DB00502,Haloperidol,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00572,Atropine,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB00313,Valproic Acid,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB00993,Azathioprine,DOID:10652,Alzheimer's disease,CtGaD,0,0,0.0
DB00736,Esomeprazole,DOID:14330,Parkinson's disease,CtGaD,0,0,0.0
DB00747,Scopolamine,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB00996,Gabapentin,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB01014,Balsalazide,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB01048,Abacavir,DOID:14330,Parkinson's disease,CtGaD,0,0,0.0
DB00916,Metronidazole,DOID:14330,Parkinson's disease,CtGaD,0,0,0.0
DB00224,Indinavir,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00763,Methimazole,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB01601,Lopinavir,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00985,Dimenhydrinate,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00494,Entacapone,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00996,Gabapentin,DOID:10652,Alzheimer's disease,CtGaD,0,0,0.0
DB00687,Fludrocortisone,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00701,Amprenavir,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,0,0.0
DB01104,Sertraline,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00334,Olanzapine,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB01175,Escitalopram,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB00810,Biperiden,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB00980,Ramelteon,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00494,Entacapone,DOID:10652,Alzheimer's disease,CtGaD,0,0,0.0
DB00714,Apomorphine,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00387,Procyclidine,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB00745,Modafinil,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00915,Amantadine,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB00649,Stavudine,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00190,Carbidopa,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00989,Rivastigmine,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00989,Rivastigmine,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00630,Alendronate,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,0,0.0
DB00996,Gabapentin,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00413,Pramipexole,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB00494,Entacapone,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB01367,Rasagiline,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00687,Fludrocortisone,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB01100,Pimozide,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB00980,Ramelteon,DOID:10652,Alzheimer's disease,CtGaD,0,0,0.0
DB01200,Bromocriptine,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00745,Modafinil,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00572,Atropine,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB01200,Bromocriptine,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB01601,Lopinavir,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00980,Ramelteon,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB01104,Sertraline,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB00736,Esomeprazole,DOID:10652,Alzheimer's disease,CtGaD,0,0,0.0
DB00425,Zolpidem,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00313,Valproic Acid,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB00630,Alendronate,DOID:635,acquired immunodeficiency syndrome,CtGaD,0,0,0.0
DB00575,Clonidine,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00575,Clonidine,DOID:12361,Graves' disease,CtGaD,0,0,0.0
DB00884,Risedronate,DOID:14330,Parkinson's disease,CtGaD,0,0,0.0
DB00323,Tolcapone,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00674,Galantamine,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00220,Nelfinavir,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00916,Metronidazole,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,0,0.0
DB00338,Omeprazole,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,0,0.0
DB00220,Nelfinavir,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB01077,Etidronic acid,DOID:10652,Alzheimer's disease,CtGaD,0,0,0.0
DB01100,Pimozide,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB00387,Procyclidine,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB01583,Liotrix,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
DB00736,Esomeprazole,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00413,Pramipexole,DOID:9206,Barrett's esophagus,CtGaD,0,0,0.0
DB00238,Nevirapine,DOID:13378,Kawasaki disease,CtGaD,0,0,0.0
DB00246,Ziprasidone,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB01077,Etidronic acid,DOID:8778,Crohn's disease,CtGaD,0,0,0.0
DB00993,Azathioprine,DOID:11119,Gilles de la Tourette syndrome,CtGaD,0,0,0.0
DB00246,Ziprasidone,DOID:5408,Paget's disease of bone,CtGaD,0,0,0.0
